date,language,n_tweets,n_retweets,sum_compound,sum_sq_compound,sum_pos,sum_neg,sum_neu,sum_followers,sum_followers_weighted_compound,n_dropped_text,n_dropped_ts,source_file
2023-03-27,pa,7,0,-2.0065,1.34490929,0.0,0.41200000000000003,6.587999999999999,983050,-322183.68669999996,0,0,chunk_018.csv
2023-03-27,pl,408,3012,-6.865900000000001,24.47103526999998,4.501999999999997,7.0630000000000015,396.4359999999998,9619139,44064.643600000025,0,0,chunk_018.csv
2023-03-27,ps,3,4,0.0,0.0,0.0,0.0,3.0,44566,0.0,0,0,chunk_018.csv
2023-03-27,pt,552,7577,-2.867699999999999,23.251912250000014,6.519,6.397999999999999,539.0820000000001,6241219,10293.885800000106,0,0,chunk_018.csv
2023-03-27,ro,953,223896,-184.61020000000042,113.67004612000032,6.113,50.48599999999992,896.3730000000023,4607957,-316549.20819999994,0,0,chunk_018.csv
2023-03-27,ru,1795,27001,36.24710000000001,38.44498654999996,21.400999999999957,7.501000000000001,1766.0989999999995,2852234,93396.44259999983,0,0,chunk_018.csv
2023-03-27,sd,2,0,0.0,0.0,0.0,0.0,2.0,200,0.0,0,0,chunk_018.csv
2023-03-27,si,1,1,0.0,0.0,0.0,0.0,1.0,175074,0.0,0,0,chunk_018.csv
2023-03-27,sl,62,4289,-10.050799999999995,9.098661100000001,0.40099999999999997,1.991,59.60799999999998,226153,-98148.73019999999,0,0,chunk_018.csv
2023-03-27,sr,38,79,0.0,0.0,0.0,0.0,38.0,49500,0.0,0,0,chunk_018.csv
2023-03-27,sv,135,96,-19.161200000000008,16.627659540000003,1.9549999999999996,11.373999999999999,121.67200000000003,628345,-18422.3522,0,0,chunk_018.csv
2023-03-27,ta,60,38,-1.3681999999999999,0.62880494,0.0,0.488,59.51199999999999,32419348,-729676.9003999999,0,0,chunk_018.csv
2023-03-27,te,32,0,-0.636,0.404496,0.0,0.259,31.741,498526,-37304.58,0,0,chunk_018.csv
2023-03-27,th,148,1423,1.9579999999999993,6.583550799999998,3.175,2.2600000000000002,142.565,2609275,-2596.3196000000007,0,0,chunk_018.csv
2023-03-27,tl,70,16,-1.2190999999999979,16.51743941,4.835,8.4,56.76100000000002,392227,-2988.4264999999987,0,0,chunk_018.csv
